6	0.00	3.58
455336	-0.03	0.97	-0.06	1.77	3.54
455340	0.00	0.94	-0.06	0.00	3.65
455343	-0.03	0.96	-0.08	1.79	4.76
455346	0.00	0.96	-0.09	0.00	5.36
455348	0.00	0.96	-0.06	0.00	3.58
455351	0.00	0.96	-0.08	0.00	4.76
455354	0.00	0.96	-0.08	0.00	4.76
455357	0.00	0.96	-0.06	0.00	3.58
455360	0.00	0.96	-0.08	0.00	4.76
455363	-0.01	0.96	-0.08	0.60	4.76
455366	0.00	0.94	-0.05	0.00	3.04
455369	0.00	0.94	-0.08	0.00	4.86
455372	-0.03	0.96	-0.08	1.79	4.76
455375	0.00	0.93	-0.06	0.00	3.69
455378	-0.01	0.94	-0.06	0.61	3.65
455382	0.00	0.96	-0.09	0.00	5.36
455385	0.00	0.96	-0.08	0.00	4.76
455387	0.00	0.93	-0.06	0.00	3.69
455390	-0.01	0.96	-0.08	0.60	4.76
455393	-0.01	0.96	-0.08	0.60	4.76
455397	-0.01	0.96	-0.06	0.60	3.58
455400	-0.01	0.96	-0.08	0.60	4.76
455403	-0.01	0.94	-0.05	0.61	3.04
455406	0.00	0.96	-0.06	0.00	3.58
455409	-0.01	0.97	-0.06	0.59	3.54
455411	0.00	0.96	-0.08	0.00	4.76
455414	0.00	0.94	-0.06	0.00	3.65
455417	0.00	0.96	-0.08	0.00	4.76
455420	0.00	0.94	-0.05	0.00	3.04
455424	0.00	0.94	-0.06	0.00	3.65
455427	-0.04	0.94	-0.06	2.44	3.65
455430	0.00	0.96	-0.06	0.00	3.58
455433	-0.01	0.94	-0.06	0.61	3.65
455436	0.00	0.96	-0.06	0.00	3.58
455439	-0.01	0.94	-0.08	0.61	4.86
455442	0.00	0.96	-0.08	0.00	4.76
455445	-0.01	0.96	-0.08	0.60	4.76
455448	0.00	0.94	-0.06	0.00	3.65
455451	-0.01	0.96	-0.08	0.60	4.76
455454	0.00	0.96	-0.06	0.00	3.58
455457	0.00	0.96	-0.06	0.00	3.58
455459	0.00	0.96	-0.08	0.00	4.76
455462	0.00	0.94	-0.06	0.00	3.65
455465	0.00	0.94	-0.06	0.00	3.65
455469	-0.01	0.96	-0.08	0.60	4.76
455472	-0.01	0.96	-0.06	0.60	3.58
455475	-0.03	0.96	-0.08	1.79	4.76
455478	-0.01	0.94	-0.06	0.61	3.65
455481	-0.01	0.96	-0.06	0.60	3.58
455484	-0.01	0.96	-0.06	0.60	3.58
455487	-0.01	0.96	-0.08	0.60	4.76
455490	-0.01	0.94	-0.06	0.61	3.65
455493	0.02	0.94	-0.06	-1.22	3.65
455496	-0.01	0.94	-0.05	0.61	3.04
455499	0.00	0.96	-0.08	0.00	4.76
455502	0.00	0.94	-0.06	0.00	3.65
455505	0.00	0.96	-0.08	0.00	4.76
455508	0.00	0.94	-0.06	0.00	3.65
455512	0.00	0.96	-0.06	0.00	3.58
455515	0.00	0.96	-0.06	0.00	3.58
455518	-0.01	0.96	-0.06	0.60	3.58
455521	-0.01	0.96	-0.06	0.60	3.58
455524	0.00	0.94	-0.05	0.00	3.04
455527	0.00	0.94	-0.05	0.00	3.04
455530	-0.01	0.96	-0.06	0.60	3.58
455533	0.00	0.94	-0.09	0.00	5.47
455535	0.00	0.96	-0.06	0.00	3.58
455538	0.00	0.96	-0.06	0.00	3.58
455541	-0.01	0.96	-0.08	0.60	4.76
455544	-0.01	0.96	-0.06	0.60	3.58
455547	-0.01	0.96	-0.06	0.60	3.58
455550	0.00	0.96	-0.06	0.00	3.58
455554	0.00	0.94	-0.06	0.00	3.65
455557	-0.01	0.94	-0.06	0.61	3.65
455560	0.00	0.96	-0.06	0.00	3.58
455563	-0.01	0.96	-0.06	0.60	3.58
455566	0.00	0.96	-0.06	0.00	3.58
455569	0.00	0.94	-0.06	0.00	3.65
455572	0.00	0.96	-0.06	0.00	3.58
455575	0.00	0.96	-0.06	0.00	3.58
455578	-0.01	0.96	-0.08	0.60	4.76
455581	-0.01	0.94	-0.06	0.61	3.65
455584	0.00	0.96	-0.06	0.00	3.58
455587	0.00	0.94	-0.06	0.00	3.65
455590	-0.03	0.96	-0.08	1.79	4.76
455593	0.00	0.94	-0.05	0.00	3.04
455597	-0.01	0.96	-0.08	0.60	4.76
455599	0.00	0.94	-0.06	0.00	3.65
