.96	-0.06	0.60	3.58
352673	0.00	0.96	-0.08	0.00	4.76
352676	-0.01	0.94	-0.06	0.61	3.65
352679	-0.01	0.96	-0.06	0.60	3.58
352683	0.00	0.96	-0.08	0.00	4.76
352686	0.00	0.96	-0.08	0.00	4.76
352689	-0.01	0.96	-0.08	0.60	4.76
352692	-0.01	0.96	-0.06	0.60	3.58
352695	0.00	0.96	-0.06	0.00	3.58
352698	-0.01	0.94	-0.06	0.61	3.65
352701	0.00	0.96	-0.08	0.00	4.76
352703	0.00	0.96	-0.08	0.00	4.76
352706	0.00	0.96	-0.06	0.00	3.58
352709	0.00	0.93	-0.06	0.00	3.69
352712	0.00	0.96	-0.08	0.00	4.76
352715	-0.01	0.97	-0.06	0.59	3.54
352718	0.00	0.94	-0.06	0.00	3.65
352721	-0.01	0.96	-0.08	0.60	4.76
352724	0.00	0.94	-0.06	0.00	3.65
352728	0.00	0.96	-0.06	0.00	3.58
352731	-0.01	0.96	-0.08	0.60	4.76
352734	0.00	0.96	-0.06	0.00	3.58
352737	-0.01	0.96	-0.08	0.60	4.76
352740	0.00	0.96	-0.08	0.00	4.76
352743	-0.01	0.94	-0.06	0.61	3.65
352746	-0.01	0.96	-0.08	0.60	4.76
352749	-0.01	0.97	-0.06	0.59	3.54
352752	-0.01	0.96	-0.08	0.60	4.76
352755	-0.01	0.96	-0.06	0.60	3.58
352758	-0.01	0.97	-0.06	0.59	3.54
352761	0.00	0.96	-0.05	0.00	2.98
352764	0.00	0.96	-0.08	0.00	4.76
352768	0.00	0.94	-0.06	0.00	3.65
352771	-0.01	0.96	-0.08	0.60	4.76
352774	-0.01	0.96	-0.06	0.60	3.58
352777	0.00	0.96	-0.06	0.00	3.58
352779	0.00	0.96	-0.06	0.00	3.58
352782	0.00	0.96	-0.05	0.00	2.98
352785	-0.01	0.96	-0.08	0.60	4.76
352788	0.00	0.94	-0.08	0.00	4.86
352791	0.00	0.94	-0.06	0.00	3.65
352794	0.00	0.96	-0.06	0.00	3.58
352797	-0.01	0.96	-0.06	0.60	3.58
352800	-0.01	0.94	-0.06	0.61	3.65
352803	0.00	0.94	-0.06	0.00	3.65
352806	-0.01	0.96	-0.08	0.60	4.76
352809	0.00	0.93	-0.05	0.00	3.08
352813	0.00	0.94	-0.06	0.00	3.65
352816	-0.01	0.94	-0.06	0.61	3.65
352819	0.00	0.96	-0.06	0.00	3.58
352822	0.00	0.96	-0.06	0.00	3.58
352825	-0.04	0.96	-0.05	2.39	2.98
352828	-0.01	0.96	-0.06	0.60	3.58
352831	-0.03	0.96	-0.06	1.79	3.58
352834	-0.01	0.94	-0.06	0.61	3.65
352837	-0.01	0.94	-0.06	0.61	3.65
352840	0.00	0.96	-0.06	0.00	3.58
352843	0.00	0.94	-0.06	0.00	3.65
352846	-0.01	0.96	-0.06	0.60	3.58
352849	-0.01	0.96	-0.06	0.60	3.58
352852	-0.01	0.96	-0.08	0.60	4.76
352856	0.00	0.96	-0.05	0.00	2.98
352858	0.00	0.96	-0.06	0.00	3.58
352861	-0.01	0.94	-0.08	0.61	4.86
352864	0.00	0.94	-0.05	0.00	3.04
352867	0.00	0.96	-0.06	0.00	3.58
352870	-0.01	0.96	-0.08	0.60	4.76
352873	-0.01	0.94	-0.06	0.61	3.65
352876	0.00	0.94	-0.06	0.00	3.65
352879	-0.01	0.96	-0.08	0.60	4.76
352882	0.00	0.96	-0.08	0.00	4.76
352885	0.00	0.96	-0.06	0.00	3.58
352888	-0.03	0.96	-0.06	1.79	3.58
352891	0.00	0.94	-0.05	0.00	3.04
352894	-0.01	0.94	-0.06	0.61	3.65
352898	0.00	0.96	-0.06	0.00	3.58
352901	0.00	0.96	-0.06	0.00	3.58
352904	-0.01	0.96	-0.09	0.60	5.36
352907	0.00	0.96	-0.06	0.00	3.58
352910	0.00	0.94	-0.05	0.00	3.04
352912	0.00	0.96	-0.08	0.00	4.76
352915	0.00	0.94	-0.08	0.00	4.86
352918	-0.01	0.94	-0.09	0.61	5.47
352921	-0.01	0.96	-0.08	0.60	4.76
352924	-0.01	0.96	-0.08	0.60	4.76
352927	-0.01	0.96	-0.06	0.60	3.58
352930	0.00	0.93	-0.08	0.00	4.92
