408519	0.00	0.96	-0.06	0.00	3.58
408522	-0.01	0.94	-0.08	0.61	4.86
408525	-0.01	0.94	-0.08	0.61	4.86
408528	-0.01	0.94	-0.08	0.61	4.86
408531	-0.01	0.96	-0.08	0.60	4.76
408535	0.00	0.96	-0.08	0.00	4.76
408538	0.00	0.96	-0.08	0.00	4.76
408541	-0.01	0.94	-0.06	0.61	3.65
408544	-0.01	0.96	-0.06	0.60	3.58
408547	0.00	0.94	-0.06	0.00	3.65
408550	0.00	0.96	-0.06	0.00	3.58
408553	0.00	0.94	-0.05	0.00	3.04
408556	0.00	0.96	-0.06	0.00	3.58
408559	-0.01	0.94	-0.06	0.61	3.65
408562	-0.01	0.96	-0.06	0.60	3.58
408565	-0.01	0.94	-0.06	0.61	3.65
408568	0.00	0.96	-0.06	0.00	3.58
408571	-0.01	0.96	-0.06	0.60	3.58
408574	-0.01	0.94	-0.06	0.61	3.65
408578	0.00	0.94	-0.06	0.00	3.65
408581	0.00	0.94	-0.06	0.00	3.65
408583	0.00	0.94	-0.05	0.00	3.04
408586	-0.01	0.97	-0.06	0.59	3.54
408589	0.00	0.96	-0.08	0.00	4.76
408592	0.00	0.96	-0.08	0.00	4.76
408595	-0.01	0.96	-0.08	0.60	4.76
408598	0.00	0.94	-0.05	0.00	3.04
408601	0.00	0.96	-0.06	0.00	3.58
408604	0.00	0.96	-0.08	0.00	4.76
408607	0.00	0.96	-0.06	0.00	3.58
408610	0.00	0.96	-0.05	0.00	2.98
408613	0.00	0.96	-0.08	0.00	4.76
408615	0.00	0.96	-0.08	0.00	4.76
408619	-0.01	0.96	-0.09	0.60	5.36
408623	-0.01	0.96	-0.08	0.60	4.76
408626	-0.01	0.93	-0.06	0.62	3.69
408628	0.00	0.94	-0.06	0.00	3.65
408631	0.00	0.94	-0.06	0.00	3.65
408634	-0.01	0.96	-0.08	0.60	4.76
408637	0.00	0.96	-0.06	0.00	3.58
408640	0.00	0.94	-0.06	0.00	3.65
408643	-0.01	0.96	-0.08	0.60	4.76
408646	0.00	0.96	-0.06	0.00	3.58
408649	0.00	0.96	-0.05	0.00	2.98
408652	-0.01	0.96	-0.08	0.60	4.76
408655	0.00	0.94	-0.06	0.00	3.65
408658	-0.03	0.96	-0.08	1.79	4.76
408662	-0.01	0.94	-0.08	0.61	4.86
408665	0.00	0.96	-0.08	0.00	4.76
408668	0.00	0.93	-0.06	0.00	3.69
408671	-0.01	0.94	-0.05	0.61	3.04
408674	0.02	0.93	-0.06	-1.23	3.69
408677	0.00	0.94	-0.05	0.00	3.04
408680	0.00	0.96	-0.06	0.00	3.58
408683	0.00	0.96	-0.08	0.00	4.76
408686	-0.01	0.96	-0.08	0.60	4.76
408688	0.00	0.94	-0.06	0.00	3.65
408691	0.00	0.94	-0.05	0.00	3.04
408694	-0.01	0.96	-0.08	0.60	4.76
408697	-0.01	0.96	-0.06	0.60	3.58
408700	0.00	0.97	-0.08	0.00	4.71
408704	0.00	0.96	-0.08	0.00	4.76
408707	-0.01	0.96	-0.06	0.60	3.58
408710	-0.01	0.96	-0.06	0.60	3.58
408713	-0.01	0.96	-0.08	0.60	4.76
408716	-0.01	0.96	-0.06	0.60	3.58
408719	0.00	0.96	-0.08	0.00	4.76
408722	0.02	0.96	-0.08	-1.19	4.76
408725	-0.01	0.96	-0.08	0.60	4.76
408728	0.00	0.96	-0.08	0.00	4.76
408731	-0.01	0.96	-0.08	0.60	4.76
408734	0.00	0.96	-0.08	0.00	4.76
408737	0.00	0.94	-0.06	0.00	3.65
408740	0.00	0.94	-0.08	0.00	4.86
408743	0.00	0.96	-0.06	0.00	3.58
408747	-0.01	0.94	-0.06	0.61	3.65
408750	0.00	0.96	-0.08	0.00	4.76
408753	0.00	0.96	-0.08	0.00	4.76
408755	0.00	0.93	-0.06	0.00	3.69
408758	-0.01	0.94	-0.08	0.61	4.86
408761	-0.01	0.96	-0.06	0.60	3.58
