1.19	4.76
228014	0.00	0.96	-0.08	0.00	4.76
228017	0.00	0.96	-0.08	0.00	4.76
228020	0.00	0.94	-0.06	0.00	3.65
228023	-0.01	0.97	-0.06	0.59	3.54
228026	0.00	0.96	-0.05	0.00	2.98
228028	0.00	0.96	-0.06	0.00	3.58
228031	0.00	0.96	-0.08	0.00	4.76
228034	-0.01	0.97	-0.06	0.59	3.54
228037	0.00	0.96	-0.08	0.00	4.76
228040	0.02	0.96	-0.08	-1.19	4.76
228043	0.00	0.96	-0.08	0.00	4.76
228046	0.00	0.94	-0.06	0.00	3.65
228049	0.00	0.96	-0.06	0.00	3.58
228052	0.00	0.96	-0.08	0.00	4.76
228056	-0.01	0.96	-0.06	0.60	3.58
228059	0.00	0.96	-0.06	0.00	3.58
228062	0.00	0.96	-0.05	0.00	2.98
228065	-0.01	0.96	-0.08	0.60	4.76
228067	0.00	0.94	-0.05	0.00	3.04
228070	0.00	0.96	-0.06	0.00	3.58
228073	0.00	0.96	-0.05	0.00	2.98
228076	0.00	0.94	-0.06	0.00	3.65
228079	0.00	0.96	-0.03	0.00	1.79
228082	0.00	0.96	-0.06	0.00	3.58
228085	0.00	0.96	-0.08	0.00	4.76
228088	0.02	0.96	-0.08	-1.19	4.76
228091	0.02	0.96	-0.06	-1.19	3.58
228094	0.00	0.96	-0.06	0.00	3.58
228098	0.00	0.96	-0.06	0.00	3.58
228101	0.00	0.96	-0.06	0.00	3.58
228103	0.00	0.96	-0.06	0.00	3.58
228106	-0.01	0.96	-0.06	0.60	3.58
228109	-0.01	0.96	-0.06	0.60	3.58
228112	-0.03	0.97	-0.06	1.77	3.54
228115	-0.01	0.97	-0.06	0.59	3.54
228119	-0.01	0.96	-0.06	0.60	3.58
228121	0.00	0.94	-0.06	0.00	3.65
228124	0.00	0.93	-0.06	0.00	3.69
228127	-0.01	0.97	-0.06	0.59	3.54
228130	-0.01	0.96	-0.06	0.60	3.58
228133	0.00	0.96	-0.06	0.00	3.58
228136	0.00	0.93	-0.08	0.00	4.92
228140	-0.01	0.96	-0.06	0.60	3.58
228143	0.00	0.94	-0.06	0.00	3.65
228146	-0.01	0.96	-0.06	0.60	3.58
228149	-0.01	0.96	-0.06	0.60	3.58
228152	0.00	0.96	-0.08	0.00	4.76
228155	-0.01	0.96	-0.08	0.60	4.76
228158	-0.01	0.96	-0.06	0.60	3.58
228161	0.00	0.96	-0.06	0.00	3.58
228164	0.00	0.96	-0.06	0.00	3.58
228167	0.00	0.93	-0.06	0.00	3.69
228170	0.00	0.96	-0.08	0.00	4.76
228173	0.00	0.94	-0.06	0.00	3.65
228176	-0.03	0.96	-0.06	1.79	3.58
228179	-0.01	0.94	-0.06	0.61	3.65
228183	0.00	0.94	-0.06	0.00	3.65
228185	0.00	0.96	-0.08	0.00	4.76
228188	0.00	0.96	-0.06	0.00	3.58
228191	-0.01	0.97	-0.08	0.59	4.71
228194	-0.01	0.94	-0.06	0.61	3.65
228197	0.00	0.94	-0.06	0.00	3.65
228200	-0.01	0.96	-0.06	0.60	3.58
228203	0.00	0.94	-0.08	0.00	4.86
228206	0.00	0.96	-0.08	0.00	4.76
228209	0.00	0.96	-0.08	0.00	4.76
228212	-0.01	0.96	-0.08	0.60	4.76
228215	-0.01	0.96	-0.06	0.60	3.58
228218	0.00	0.96	-0.06	0.00	3.58
228221	0.00	0.96	-0.06	0.00	3.58
228225	-0.01	0.96	-0.08	0.60	4.76
228228	-0.01	0.97	-0.08	0.59	4.71
228231	0.00	0.94	-0.06	0.00	3.65
228234	-0.01	0.96	-0.08	0.60	4.76
228237	0.00	0.94	-0.08	0.00	4.86
228240	0.00	0.96	-0.06	0.00	3.58
228242	0.00	0.96	-0.08	0.00	4.76
228245	0.00	0.94	-0.06	0.00	3.65
228248	0.00	0.94	-0.06	0.00	3.65
228251	0.00	0.96	-0.09	0.00	5.36
228254	0.00	0.96	-0.05	0.00	2.98
228257	0.00	0.96	-0.08	0.00	4.76
228260	0.00	0.96	-0.06	0.00	3.58
228263	0.00	0.96	-0.06	0.00	3.58
228265	0.00	0.96	-0.06	0.00	3.58
228269	0.00	0.96	-0.08	0.00	4.76
228272	-0.01	0.94	-0.05	0.61	3.04
228275	0.00	0.96	-0.06	0.00	3.58
228278	0.00	0.96	-0.06	0.00	3.58
228281	0.00	0.96	-0.06	0.00	3.58
228284	0.00	0.96	-0.08	0.00	4.76
228287	-0.01	0.94	-0.06	0.61	3.65
228290	0.00	0.96	-0.08	0.00	4.76
228293	0.00	0.94	-0.06	0.00	3.65
228296	0.00	0.96	-0.06	0.00	3.58
228298	0.00	0.94	-0.06	0.00	3.65
228301	-0.03	0.97	-0.06	1.77	3.54
228304	0.00	0.96	-0.08	0.00	4.76
228307	0.00	0.96	-0.06	0.00	3.58
228311	0.00	0.96	-0.06	0.00	3.58
228314	0.00	0.94	-0.06	0.00	3.65
228317	0.00	0.96	-0.06	0.00	3.58
228320	0.00	0.96	-0.08	0.00	4.76
228323	0.00	0.96	-0.06	0.00	3.58
228326	0.00	0.96	-0.08	0.00	4.76
228329	-0.01	0.96	-0.08	0.60	4.76
228332	-0.01	0.96	-0.06	0.60	3.58
228335	-0.01	0.96	-0.06	0.60	3.58
228338	-0.01	0.96	-0.06	0.60	3.58
228341	0.00	0.94	-0.06	0.00	3.65
228344	0.00	0.96	-0.08	0.00	4.76
228346	0.00	0.96	-0.06	0.00	3.58
228349	0.00	0.96	-0.08	0.00	4.76
228353	0.00	0.96	-0.06	0.00	3.58
228356	0.00	0.94	-0.05	0.00	3.04
228359	0.00	0.94	-0.06	0.00	3.65
228362	-0.01	0.96	-0.08	0.60	4.76
228365	0.00	0.94	-0.05	0.00	3.04
228368	0.00	0.97	-0.06	0.00	3.54
228371	0.00	0.96	-0.08	0.00	4.76
228373	0.00	0.96	-0.08	0.00	4.76
228376	-0.01	0.96	-0.06	0.60	3.58
228380	-0.01	0.96	-0.06	0.60	3.58
228382	0.00	0.94	-0.06	0.00	3.65
228385	0.00	0.94	-0.06	0.00	3.65
228388	0.00	0.96	-0.08	0.00	4.76
228391	0.00	0.96	-0.06	0.00	3.58
228395	0.00	0.97	-0.08	0.00	4.71
228398	-0.01	0.96	-0.06	0.60	3.58
228401	0.00	0.94	-0.06	0.00	3.65
228404	-0.01	0.96	-0.06	0.60	3.58
228407	0.02	0.94	-0.08	-1.22	4.86
228410	-0.01	0.96	-0.08	0.60	4.76
228413	0.00	0.94	-0.06	0.00	3.65
228416	0.00	0.93	-0.06	0.00	3.69
228419	0.00	0.96	-0.06	0.00	3.58
228422	0.00	0.94	-0.06	0.00	3.65
228425	-0.03	0.97	-0.06	1.77	3.54
228428	0.00	0.96	-0.06	0.00	3.58
228430	0.00	0.96	-0.06	0.00	3.58
228433	0.00	0.94	-0.06	0.00	3.65
228436	0.00	0.96	-0.08	0.00	4.76
228440	0.00	0.94	-0.08	0.00	4.86
228443	0.00	0.96	-0.06	0.00	3.58
