-0.08	0.00	4.76
506542	0.00	0.94	-0.08	0.00	4.86
506545	0.00	0.96	-0.08	0.00	4.76
506547	0.00	0.94	-0.06	0.00	3.65
506550	-0.01	0.96	-0.06	0.60	3.58
506553	0.00	0.96	-0.06	0.00	3.58
506556	0.00	0.96	-0.06	0.00	3.58
506559	-0.01	0.96	-0.06	0.60	3.58
506562	0.00	0.94	-0.06	0.00	3.65
506565	-0.01	0.96	-0.08	0.60	4.76
506568	0.00	0.94	-0.06	0.00	3.65
506571	0.00	0.96	-0.08	0.00	4.76
506574	-0.01	0.96	-0.08	0.60	4.76
506577	0.00	0.94	-0.05	0.00	3.04
506580	0.00	0.94	-0.06	0.00	3.65
506584	0.00	0.93	-0.05	0.00	3.08
506587	0.00	0.96	-0.08	0.00	4.76
506590	-0.01	0.96	-0.05	0.60	2.98
506592	0.00	0.96	-0.06	0.00	3.58
506595	0.00	0.96	-0.06	0.00	3.58
506598	-0.01	0.96	-0.06	0.60	3.58
506601	0.00	0.94	-0.08	0.00	4.86
506604	0.00	0.96	-0.06	0.00	3.58
506607	0.00	0.94	-0.05	0.00	3.04
506610	0.00	0.96	-0.06	0.00	3.58
506613	0.00	0.94	-0.06	0.00	3.65
506616	-0.01	0.96	-0.08	0.60	4.76
506619	-0.01	0.94	-0.06	0.61	3.65
506622	0.00	0.96	-0.08	0.00	4.76
506626	0.00	0.96	-0.06	0.00	3.58
506629	-0.01	0.96	-0.06	0.60	3.58
506632	0.00	0.94	-0.06	0.00	3.65
506634	0.00	0.94	-0.05	0.00	3.04
506637	-0.01	0.96	-0.08	0.60	4.76
506640	0.00	0.94	-0.05	0.00	3.04
506643	-0.01	0.96	-0.05	0.60	2.98
506646	-0.01	0.94	-0.06	0.61	3.65
506649	-0.01	0.96	-0.06	0.60	3.58
506652	0.00	0.94	-0.05	0.00	3.04
506655	0.00	0.96	-0.05	0.00	2.98
506658	-0.01	0.96	-0.08	0.60	4.76
506661	0.00	0.96	-0.05	0.00	2.98
506664	0.00	0.96	-0.06	0.00	3.58
506668	0.00	0.94	-0.06	0.00	3.65
506671	-0.01	0.96	-0.08	0.60	4.76
506674	0.00	0.96	-0.06	0.00	3.58
506677	-0.01	0.96	-0.06	0.60	3.58
506680	0.00	0.96	-0.06	0.00	3.58
506683	0.00	0.94	-0.06	0.00	3.65
506686	-0.01	0.96	-0.06	0.60	3.58
506689	-0.01	0.96	-0.08	0.60	4.76
506692	0.00	0.96	-0.05	0.00	2.98
506695	-0.01	0.94	-0.06	0.61	3.65
506698	0.00	0.96	-0.06	0.00	3.58
506701	-0.03	0.94	-0.06	1.83	3.65
506704	0.02	0.96	-0.06	-1.19	3.58
506707	-0.01	0.96	-0.06	0.60	3.58
506711	0.00	0.96	-0.08	0.00	4.76
506714	-0.04	0.96	-0.08	2.39	4.76
506717	-0.01	0.96	-0.06	0.60	3.58
506720	0.00	0.96	-0.05	0.00	2.98
506722	0.00	0.94	-0.06	0.00	3.65
506725	-0.03	0.96	-0.06	1.79	3.58
506728	0.00	0.94	-0.06	0.00	3.65
506731	0.00	0.94	-0.05	0.00	3.04
506734	0.00	0.94	-0.06	0.00	3.65
506737	0.00	0.94	-0.06	0.00	3.65
506740	0.00	0.96	-0.08	0.00	4.76
506743	0.00	0.96	-0.08	0.00	4.76
506746	-0.01	0.96	-0.06	0.60	3.58
506749	-0.01	0.96	-0.08	0.60	4.76
506753	-0.01	0.96	-0.06	0.60	3.58
506756	-0.03	0.96	-0.08	1.79	4.76
506759	0.00	0.94	-0.06	0.00	3.65
506762	0.00	0.97	-0.06	0.00	3.54
506765	0.00	0.93	-0.06	0.00	3.69
506768	0.00	0.96	-0.08	0.00	4.76
506770	0.00	0.93	-0.06	0.00	3.69
506773	0.00	0.96	-0.08	0.00	4.76
506776	0.00	0.96	-0.06	0.00	3.58
506779	0.00	0.94	-0.05	0.00	3.04
506782	0.00	0.96	-0.08	0.00	4.76
506785	0.00	0.96	-0.08	0.00	4.76
506788	0.00	0.94	-0.06	0.00	3.65
506791	0.00	0.96	-0.06	0.00	3.58
506795	-0.01	0.96	-0.06	0.60	3.58
506798	-0.01	0.96	-0.05	0.60	2.98
506801	0.00	0.96	-0.06	0.00	3.58
506803	0.00	0.96	-0.06	0.00	3.58
506806	0.00	0.96	-0.06	0.00	3.58
506809	0.00	0.96	-0.08	0.00	4.76
506812	0.00	0.96	-0.05	0.00	2.98
506815	-0.01	0.96	-0.06	0.60	3.58
506818	0.00	0.93	-0.05	0.00	3.08
506821	0.00	0.94	-0.06	0.00	3.65
506824	0.00	0.94	-0.06	0.00	3.65
506827	0.00	0.94	-0.06	0.00	3.65
506830	0.00	0.94	-0.06	0.00	3.65
506833	-0.01	0.96	-0.06	0.60	3.58
506836	-0.01	0.96	-0.06	0.60	3.58
506840	-0.01	0.96	-0.05	0.60	2.98
506843	0.00	0.96	-0.05	0.00	2.98
506845	0.00	0.96	-0.06	0.00	3.58
506848	0.00	0.93	-0.06	0.00	3.69
506851	0.00	0.94	-0.05	0.00	3.04
506854	-0.01	0.94	-0.05	0.61	3.04
506857	0.00	0.96	-0.06	0.00	3.58
506860	-0.03	0.96	-0.06	1.79	3.58
506863	0.00	0.94	-0.08	0.00	4.86
506866	-0.01	0.96	-0.06	0.60	3.58
506869	0.00	0.94	-0.05	0.00	3.04
506872	0.00	0.96	-0.08	0.00	4.76
506875	0.00	0.96	-0.08	0.00	4.76
506878	0.00	0.94	-0.06	0.00	3.65
506882	0.00	0.93	-0.06	0.00	3.69
506884	0.00	0.96	-0.08	0.00	4.76
506887	0.00	0.96	-0.06	0.00	3.58
506890	0.00	0.96	-0.06	0.00	3.58
506893	-0.01	0.94	-0.06	0.61	3.65
506896	0.00	0.94	-0.06	0.00	3.65
506899	0.00	0.96	-0.08	0.00	4.76
506902	-0.01	0.96	-0.08	0.60	4.76
506905	-0.01	0.96	-0.06	0.60	3.58
506908	-0.01	0.96	-0.06	0.60	3.58
506911	0.00	0.94	-0.05	0.00	3.04
506914	0.00	0.93	-0.06	0.00	3.69
506917	-0.01	0.96	-0.05	0.60	2.98
506920	0.00	0.94	-0.06	0.00	3.65
506924	0.00	0.96	-0.06	0.00	3.58
506927	0.00	0.94	-0.08	0.00	4.86
506929	0.00	0.94	-0.08	0.00	4.86
506932	0.00	0.94	-0.06	0.00	3.65
506935	0.00	0.96	-0.06	0.00	3.58
506938	-0.01	0.96	-0.05	0.60	2.98
506941	-0.01	0.96	-0.05	0.60	2.98
506944	0.00	0.96	-0.06	0.00	3.58
506947	-0.01	0.96	-0.08	0.60	4.76
506950	-0.01	0.96	-0.06	0.60	3.58
506953	0.00	0.94	-0.06	0.00	3.65
506956	0.00	0.96	-0.08	0.00	4.76
506959	-0.01	0.96	-0.06	0.60	3.58
506962	0.00	0.96	-0.06	0.00	3.58
506966	0.00	0.96	-0.08	0.00	4.76
506969	-0.01	0.96	-0.06	0.60	3.58
506972	0.02	0.96	-0.08	-1.19	4.76
506975	-0.01	0.96	-0.06	0.60	3.58
506978	0.00	0.96	-0.05	0.00	2.98
506981	0.02	0.96	-0.06	-1.19	3.58
506984	-0.01	0.96	-0.06	0.60	3.58
506987	0.00	0.94	-0.05	0.00	3.04
506990	0.00	0.96	-0.08	0.00	4.76
506993	-0.01	0.96	-0.08	0.60	4.76
506996	0.00	0.94	-0.05	0.00	3.04
506998	0.00	0.96	-0.06	0.00	3.58
507001	0.00	0.94	-0.06	0.00	3.65
507004	0.00	0.96	-0.06	0.00	3.58
507008	0.00	0.96	-0.08	0.00	4.76
507011	0.00	0.96	-0.06	0.00	3.58
507014	0.00	0.96	-0.08	0.00	4.76
507017	-0.01	0.96	-0.08	0.60	4.76
507020	0.00	0.94	-0.06	0.00	3.65
507023	-0.01	0.96	-0.08	0.60	4.76
507026	-0.01	0.96	-0.05	0.60	2.98
507029	0.00	0.96	-0.06	0.00	3.58
507032	0.00	0.94	-0.06	0.00	3.65
507035	-0.01	0.96	-0.06	0.60	3.58
507038	0.00	0.96	-0.05	0.00	2.98
507040	0.00	0.94	-0.08	0.00	4.86
507043	0.00	0.96	-0.08	0.00	4.76
507046	0.00	0.96	-0.06	0.00	3.58
507049	0.00	0.94	-0.05	0.00	3.04
507053	0.02	0.96	-0.06	-1.19	3.58
507056	0.00	0.94	-0.05	0.00	3.04
507059	0.00	0.96	-0.06	0.00	3.58
507062	0.00	0.96	-0.08	0.00	4.76
507065	-0.01	0.97	-0.08	0.59	4.71
507068	-0.01	0.96	-0.06	0.60	3.58
507071	0.00	0.96	-0.06	0.00	3.58
507074	0.00	0.94	-0.06	0.00	3.65
507077	0.00	0.96	-0.08	0.00	4.76
507079	0.00	0.96	-0.05	0.00	2.98
507082	0.00	0.94	-0.06	0.00	3.65
507085	0.00	0.97	-0.06	0.00	3.54
507088	0.00	0.96	-0.06	0.00	3.58
507091	0.00	0.94	-0.06	0.00	3.65
507095	0.00	0.94	-0.06	0.00	3.65
507098	-0.01	0.96	-0.06	0.60	3.58
507101	0.00	0.94	-0.06	0.00	3.65
507104	0.00	0.96	-0.05	0.00	2.98
507107	-0.01	0.96	-0.08	0.60	4.76
507110	0.00	0.96	-0.05	0.00	2.98
507112	0.00	0.96	-0.08	0.00	4.76
507115	-0.01	0.96	-0.06	0.60	3.58
507118	0.00	0.96	-0.06	0.00	3.58
507121	0.00	0.96	-0.06	0.00	3.58
507124	0.00	0.96	-0.06	0.00	3.58
507127	-0.01	0.96	-0.06	0.60	3.58
507130	0.00	0.94	-0.06	0.00	3.65
507133	-0.01	0.94	-0.06	0.61	3.65
507137	0.00	0.96	-0.08	0.00	4.76
507140	-0.01	0.97	-0.08	0.59	4.71
507143	0.00	0.96	-0.08	0.00	4.76
507146	-0.01	0.96	-0.06	0.60	3.58
507149	0.00	0.93	-0.05	0.00	3.08
507152	-0.01	0.96	-0.06	0.60	3.58
507155	-0.01	0.96	-0.08	0.60	4.76
507158	0.00	0.94	-0.06	0.00	3.65
507161	0.00	0.96	-0.08	0.00	4.76
507164	-0.01	0.97	-0.08	0.59	4.71
507167	-0.01	0.96	-0.08	0.60	4.76
507170	-0.01	0.96	-0.08	0.60	4.76
507173	-0.01	0.94	-0.06	0.61	3.65
507176	0.00	0.94	-0.05	0.00	3.04
507180	0.00	0.96	-0.08	0.00	4.76
507183	0.00	0.93	-0.06	0.00	3.69
507185	0.00	0.96	-0.06	0.00	3.58
507188	-0.01	0.94	-0.06	0.61	3.65
507191	0.00	0.96	-0.06	0.00	3.58
507194	0.00	0.94	-0.06	0.00	3.65
507197	-0.01	0.96	-0.06	0.60	3.58
507200	0.00	0.93	-0.06	0.00	3.69
507203	0.00	0.96	-0.06	0.00	3.58
507206	0.00	0.93	-0.06	0.00	3.69
507209	-0.01	0.96	-0.08	0.60	4.76
507212	-0.01	0.96	-0.06	0.60	3.58
507215	-0.01	0.96	-0.05	0.60	2.98
507218	0.00	0.94	-0.06	0.00	3.65
507222	0.00	0.96	-0.06	0.00	3.58
507225	-0.01	0.96	-0.06	0.60	3.58
507228	0.02	0.94	-0.06	-1.22	3.65
507231	0.00	0.94	-0.06	0.00	3.65
507234	0.00	0.96	-0.06	0.00	3.58
507237	0.00	0.96	-0.06	0.00	3.58
507240	-0.01	0.96	-0.06	0.60	3.58
507243	-0.01	0.96	-0.06	0.60	3.58
507246	0.00	0.94	-0.06	0.00	3.65
507248	0.00	0.94	-0.06	0.00	3.65
507251	-0.01	0.97	-0.06	0.59	3.54
507254	0.00	0.94	-0.06	0.00	3.65
507257	-0.01	0.94	-0.06	0.61	3.65
507260	0.00	0.94	-0.06	0.00	3.65
507264	0.00	0.96	-0.06	0.00	3.58
507267	-0.03	0.96	-0.06	1.79	3.58
507270	0.00	0.94	-0.08	0.00	4.86
507273	0.00	0.96	-0.06	0.00	3.58
507276	0.00	0.94	-0.06	0.00	3.65
507279	0.02	0.96	-0.08	-1.19	4.76
507282	0.00	0.96	-0.05	0.00	2.98
507285	0.00	0.96	-0.06	0.00	3.58
507288	-0.01	0.96	-0.06	0.60	3.58
507291	0.00	0.96	-0.06	0.00	3.58
507294	0.00	0.96	-0.06	0.00	3.58
507296	0.00	0.94	-0.06	0.00	3.65
507299	-0.01	0.96	-0.06	0.60	3.58
507302	-0.01	0.94	-0.06	0.61	3.65
507305	0.00	0.94	-0.06	0.00	3.65
507309	0.00	0.96	-0.08	0.00	4.76
507312	0.00	0.96	-0.06	0.00	3.58
507315	0.00	0.96	-0.11	0.00	6.54
507318	0.00	0.94	-0.06	0.00	3.65
507321	0.00	0.96	-0.06	0.00	3.58
507324	0.00	0.96	-0.06	0.00	3.58
507327	-0.01	0.96	-0.05	0.60	2.98
507330	0.00	0.94	-0.06	0.00	3.65
507333	0.02	0.94	-0.06	-1.22	3.65
507336	-0.01	0.96	-0.06	0.60	3.58
507339	-0.01	0.96	-0.06	0.60	3.58
507342	-0.01	0.96	-0.06	0.60	3.58
507345	-0.01	0.96	-0.06	0.60	3.58
507348	-0.01	0.97	-0.06	0.59	3.54
507352	-0.01	0.96	-0.06	0.60	3.58
507355	0.00	0.96	-0.06	0.00	3.58
507358	0.00	0.96	-0.06	0.00	3.58
507361	0.00	0.94	-0.05	0.00	3.04
507364	0.00	0.96	-0.08	0.00	4.76
507367	-0.01	0.96	-0.06	0.60	3.58
507370	-0.01	0.96	-0.06	0.60	3.58
507373	-0.01	0.94	-0.06	0.61	3.65
507376	0.00	0.94	-0.06	0.00	3.65
507378	0.00	0.94	-0.05	0.00	3.04
507381	0.00	0.96	-0.08	0.00	4.76
507384	0.00	0.94	-0.06	0.00	3.65
507387	0.00	0.96	-0.06	0.00	3.58
507390	0.00	0.96	-0.06	0.00	3.58
507394	-0.01	0.96	-0.08	0.60	4.76
507397	0.00	0.94	-0.05	0.00	3.04
507400	0.00	0.96	-0.05	0.00	2.98
507403	-0.01	0.96	-0.08	0.60	4.76
507406	0.00	0.94	-0.05	0.00	3.04
507409	-0.01	0.96	-0.06	0.60	3.58
507412	-0.01	0.96	-0.06	0.60	3.58
507415	-0.01	0.96	-0.06	0.60	3.58
507418	0.00	0.96	-0.08	0.00	4.76
507421	0.00	0.96	-0.06	0.00	3.58
507423	0.00	0.96	-0.06	0.00	3.58
507426	-0.01	0.96	-0.06	0.60	3.58
507429	0.00	0.96	-0.06	0.00	3.58
507432	0.00	0.94	-0.06	0.00	3.65
